Year;Age;mx;qx;ax;lx;dx;Lx;Tx;ex
1943;72;0.05914;0.05744;0.50;35909;2063;34878;311312;8.67
1943;73;0.06088;0.05908;0.50;33847;2000;32847;276434;8.17
1943;74;0.08415;0.08075;0.50;31847;2572;30561;243587;7.65
1943;75;0.10432;0.09915;0.50;29275;2903;27824;213026;7.28
1943;76;0.09949;0.09478;0.50;26373;2500;25123;185202;7.02
1943;77;0.09233;0.08826;0.50;23873;2107;22820;160079;6.71
1943;78;0.11641;0.11001;0.50;21766;2395;20569;137259;6.31
1943;79;0.10767;0.10217;0.50;19372;1979;18382;116690;6.02
1943;80;0.17740;0.16294;0.50;17393;2834;15976;98308;5.65
1943;81;0.10318;0.09812;0.50;14559;1428;13844;82333;5.66
1943;82;0.13919;0.13014;0.50;13130;1709;12276;68489;5.22
1943;83;0.14657;0.13657;0.50;11421;1560;10641;56213;4.92
1943;84;0.16839;0.15532;0.50;9862;1532;9096;45571;4.62
1943;85;0.21149;0.19126;0.50;8330;1593;7533;36476;4.38
1943;86;0.19031;0.17377;0.50;6737;1171;6151;28942;4.30
1943;87;0.20325;0.18450;0.50;5566;1027;5053;22791;4.09
1943;88;0.23054;0.20672;0.50;4539;938;4070;17738;3.91
1943;89;0.18377;0.16830;0.50;3601;606;3298;13668;3.80
1943;90;0.32593;0.28026;0.50;2995;839;2575;10370;3.46
1943;91;0.24209;0.21595;0.50;2155;465;1923;7795;3.62
1943;92;0.25393;0.22532;0.50;1690;381;1500;5873;3.47
1943;93;0.26613;0.23488;0.50;1309;308;1155;4373;3.34
1943;94;0.27870;0.24461;0.50;1002;245;879;3218;3.21
1943;95;0.29162;0.25451;0.50;757;193;660;2338;3.09
1943;96;0.30489;0.26456;0.50;564;149;489;1678;2.97
1943;97;0.31849;0.27474;0.50;415;114;358;1188;2.86
1943;98;0.33240;0.28503;0.50;301;86;258;831;2.76
1943;99;0.34662;0.29542;0.50;215;64;183;573;2.66
1943;100;0.36111;0.30588;0.50;152;46;128;389;2.57
1943;101;0.37587;0.31640;0.50;105;33;89;261;2.48
1943;102;0.39086;0.32696;0.50;72;24;60;172;2.40
1943;103;0.40607;0.33754;0.50;48;16;40;112;2.32
1943;104;0.42146;0.34811;0.50;32;11;26;72;2.24
1943;105;0.43702;0.35865;0.50;21;7;17;45;2.17
1943;106;0.45271;0.36915;0.50;13;5;11;28;2.11
1943;107;0.46850;0.37958;0.50;8;3;7;17;2.05
1943;108;0.48437;0.38993;0.50;5;2;4;11;2.00
1943;109;0.50027;0.40017;0.50;3;1;3;6;1.96
1943;110+;0.51619;100.000;1.94;2;2;4;4;1.94
1944;0;0.13467;0.12316;0.31;100000;12316;91451;5238478;52.38
1944;1;0.04824;0.04711;0.50;87684;4131;85619;5147027;58.70
1944;2;0.01918;0.01900;0.50;83553;1587;82760;5061408;60.58
1944;3;0.01064;0.01058;0.50;81966;867;81533;4978648;60.74
1944;4;0.00709;0.00707;0.50;81099;573;80812;4897115;60.38
1944;5;0.00493;0.00492;0.50;80525;396;80328;4816303;59.81
1944;6;0.00365;0.00364;0.50;80130;292;79984;4735976;59.10
1944;7;0.00314;0.00313;0.50;79838;250;79712;4655992;58.32
1944;8;0.00264;0.00264;0.50;79587;210;79482;4576280;57.50
1944;9;0.00242;0.00242;0.50;79377;192;79281;4496798;56.65
1944;10;0.00204;0.00204;0.50;79185;161;79104;4417517;55.79
1944;11;0.00220;0.00220;0.50;79023;173;78937;4338413;54.90
1944;12;0.00184;0.00184;0.50;78850;145;78777;4259476;54.02
1944;13;0.00218;0.00218;0.50;78705;171;78619;4180698;53.12
1944;14;0.00218;0.00218;0.50;78534;171;78448;4102079;52.23
1944;15;0.00275;0.00274;0.50;78363;215;78255;4023631;51.35
1944;16;0.00301;0.00300;0.50;78148;235;78031;3945375;50.49
1944;17;0.00337;0.00336;0.50;77913;262;77782;3867345;49.64
1944;18;0.00389;0.00388;0.50;77651;301;77501;3789563;48.80
1944;19;0.00403;0.00402;0.50;77350;311;77195;3712062;47.99
1944;20;0.00423;0.00422;0.50;77039;325;76877;3634867;47.18
1944;21;0.00436;0.00435;0.50;76714;334;76547;3557991;46.38
1944;22;0.00468;0.00466;0.50;76380;356;76202;3481444;45.58
1944;23;0.00500;0.00499;0.50;76024;379;75834;3405242;44.79
1944;24;0.00504;0.00503;0.50;75645;380;75454;3329407;44.01
1944;25;0.00481;0.00479;0.50;75264;361;75084;3253953;43.23
1944;26;0.00452;0.00451;0.50;74903;338;74735;3178869;42.44
1944;27;0.00507;0.00506;0.50;74566;377;74377;3104135;41.63
1944;28;0.00493;0.00492;0.50;74188;365;74006;3029758;40.84
1944;29;0.00425;0.00424;0.50;73823;313;73667;2955752;40.04
1944;30;0.00499;0.00498;0.50;73510;366;73327;2882085;39.21
1944;31;0.00423;0.00422;0.50;73144;308;72990;2808758;38.40
1944;32;0.00517;0.00515;0.50;72836;375;72648;2735768;37.56
1944;33;0.00546;0.00545;0.50;72460;395;72263;2663120;36.75
1944;34;0.00544;0.00542;0.50;72065;391;71870;2590857;35.95
1944;35;0.00561;0.00560;0.50;71675;401;71474;2518987;35.14
1944;36;0.00548;0.00547;0.50;71274;390;71079;2447513;34.34
1944;37;0.00621;0.00619;0.50;70884;439;70665;2376434;33.53
1944;38;0.00666;0.00664;0.50;70445;468;70211;2305769;32.73
1944;39;0.00549;0.00548;0.50;69977;383;69786;2235558;31.95
1944;40;0.00728;0.00726;0.50;69594;505;69342;2165772;31.12
1944;41;0.00593;0.00591;0.50;69089;409;68885;2096430;30.34
1944;42;0.00745;0.00743;0.50;68680;510;68425;2027546;29.52
1944;43;0.00667;0.00665;0.50;68170;453;67944;1959120;28.74
1944;44;0.00785;0.00782;0.50;67717;530;67452;1891176;27.93
1944;45;0.00932;0.00928;0.50;67188;623;66876;1823724;27.14
1944;46;0.00823;0.00820;0.50;66564;546;66291;1756848;26.39
1944;47;0.00828;0.00825;0.50;66019;544;65746;1690557;25.61
1944;48;0.00951;0.00947;0.50;65474;620;65164;1624810;24.82
1944;49;0.00905;0.00901;0.50;64854;584;64562;1559646;24.05
1944;50;0.01200;0.01193;0.50;64270;767;63887;1495084;23.26
1944;51;0.00902;0.00898;0.50;63503;570;63218;1431197;22.54
1944;52;0.01139;0.01132;0.50;62933;713;62576;1367980;21.74
1944;53;0.01084;0.01078;0.50;62220;671;61885;1305403;20.98
1944;54;0.01246;0.01239;0.50;61549;762;61168;1243518;20.20
1944;55;0.01629;0.01616;0.50;60787;982;60296;1182350;19.45
1944;56;0.01563;0.01551;0.50;59805;927;59341;1122055;18.76
1944;57;0.01504;0.01492;0.50;58877;879;58438;1062714;18.05
1944;58;0.01779;0.01763;0.50;57998;1023;57487;1004276;17.32
1944;59;0.01536;0.01525;0.50;56976;869;56542;946789;16.62
1944;60;0.02535;0.02503;0.50;56107;1404;55405;890247;15.87
1944;61;0.01690;0.01676;0.50;54703;917;54245;834842;15.26
1944;62;0.02542;0.02510;0.50;53786;1350;53111;780598;14.51
1944;63;0.02299;0.02273;0.50;52436;1192;51840;727486;13.87
1944;64;0.02706;0.02670;0.50;51245;1368;50560;675646;13.18
1944;65;0.04164;0.04079;0.50;49876;2035;48859;625085;12.53
1944;66;0.03505;0.03445;0.50;47842;1648;47018;576226;12.04
1944;67;0.03646;0.03581;0.50;46194;1654;45367;529208;11.46
1944;68;0.04206;0.04120;0.50;44540;1835;43622;483842;10.86
1944;69;0.03481;0.03422;0.50;42705;1461;41974;440219;10.31
1944;70;0.06765;0.06544;0.50;41243;2699;39894;398245;9.66
1944;71;0.04091;0.04009;0.50;38545;1545;37772;358351;9.30
1944;72;0.07011;0.06774;0.50;36999;2506;35746;320579;8.66
1944;73;0.05712;0.05553;0.50;34493;1915;33535;284833;8.26
1944;74;0.06755;0.06535;0.50;32578;2129;31513;251298;7.71
1944;75;0.11303;0.10699;0.50;30449;3258;28820;219784;7.22
1944;76;0.09743;0.09291;0.50;27191;2526;25928;190964;7.02
1944;77;0.10980;0.10409;0.50;24665;2567;23381;165036;6.69
1944;78;0.11731;0.11081;0.50;22098;2449;20873;141655;6.41
1944;79;0.09106;0.08709;0.50;19649;1711;18793;120781;6.15
1944;80;0.16554;0.15289;0.50;17938;2742;16567;101988;5.69
1944;81;0.09747;0.09294;0.50;15195;1412;14489;85421;5.62
1944;82;0.13797;0.12907;0.50;13783;1779;12894;70932;5.15
1944;83;0.14149;0.13214;0.50;12004;1586;11211;58039;4.83
1944;84;0.17841;0.16380;0.50;10418;1706;9565;46828;4.49
1944;85;0.21467;0.19386;0.50;8711;1689;7867;37263;4.28
1944;86;0.19445;0.17722;0.50;7023;1245;6400;29396;4.19
1944;87;0.20630;0.18701;0.50;5778;1081;5238;22996;3.98
1944;88;0.23182;0.20774;0.50;4698;976;4210;17758;3.78
1944;89;0.20234;0.18375;0.50;3722;684;3380;13548;3.64
1944;90;0.32784;0.28167;0.50;3038;856;2610;10169;3.35
1944;91;0.25060;0.22269;0.50;2182;486;1939;7559;3.46
1944;92;0.26441;0.23353;0.50;1696;396;1498;5619;3.31
1944;93;0.27873;0.24463;0.50;1300;318;1141;4121;3.17
1944;94;0.29355;0.25598;0.50;982;251;856;2980;3.03
1944;95;0.30886;0.26754;0.50;731;195;633;2124;2.91
1944;96;0.32464;0.27930;0.50;535;149;460;1491;2.79
1944;97;0.34086;0.29123;0.50;386;112;330;1031;2.67
1944;98;0.35750;0.30329;0.50;273;83;232;701;2.56
1944;99;0.37454;0.31546;0.50;190;60;160;469;2.46
1944;100;0.39193;0.32771;0.50;130;43;109;309;2.37
1944;101;0.40963;0.33999;0.50;88;30;73;200;2.28
1944;102;0.42761;0.35229;0.50;58;20;48;127;2.19
1944;103;0.44582;0.36456;0.50;37;14;31;79;2.11
1944;104;0.46422;0.37677;0.50;24;9;19;49;2.04
1944;105;0.48274;0.38888;0.50;15;6;12;29;1.97
1944;106;0.50135;0.40087;0.50;9;4;7;17;1.91
1944;107;0.51999;0.41269;0.50;5;2;4;10;1.85
1944;108;0.53861;0.42433;0.50;3;1;3;6;1.80
1944;109;0.55715;0.43576;0.50;2;1;1;3;1.76
1944;110+;0.57555;100.000;1.74;1;1;2;2;1.74
1945;0;0.12688;0.11661;0.31;100000;11661;91906;5378230;53.78
1945;1;0.04200;0.04114;0.50;88339;3634;86522;5286324;59.84
1945;2;0.01739;0.01724;0.50;84705;1460;83975;5199802;61.39
1945;3;0.00876;0.00872;0.50;83245;726;82882;5115827;61.45
1945;4;0.00650;0.00648;0.50;82519;535;82252;5032944;60.99
1945;5;0.00406;0.00405;0.50;81985;332;81819;4950692;60.39
1945;6;0.00316;0.00315;0.50;81653;257;81524;4868874;59.63
1945;7;0.00269;0.00268;0.50;81395;219;81286;4787350;58.82
1945;8;0.00242;0.00242;0.50;81177;196;81078;4706064;57.97
1945;9;0.00209;0.00208;0.50;80980;169;80896;4624986;57.11
1945;10;0.00204;0.00203;0.50;80811;164;80729;4544090;56.23
1945;11;0.00174;0.00174;0.50;80647;140;80577;4463361;55.34
1945;12;0.00182;0.00181;0.50;80507;146;80434;4382784;54.44
1945;13;0.00201;0.00201;0.50;80361;161;80280;4302350;53.54
1945;14;0.00251;0.00251;0.50;80199;201;80099;4222070;52.64
1945;15;0.00213;0.00213;0.50;79998;170;79913;4141972;51.78
1945;16;0.00276;0.00275;0.50;79828;220;79718;4062059;50.89
1945;17;0.00327;0.00327;0.50;79608;260;79478;3982341;50.02
1945;18;0.00367;0.00366;0.50;79348;291;79203;3902863;49.19
1945;19;0.00395;0.00394;0.50;79057;312;78901;3823660;48.37
1945;20;0.00423;0.00422;0.50;78746;332;78580;3744758;47.56
1945;21;0.00412;0.00411;0.50;78413;322;78252;3666179;46.75
1945;22;0.00488;0.00487;0.50;78091;380;77901;3587927;45.95
1945;23;0.00493;0.00492;0.50;77711;382;77520;3510025;45.17
1945;24;0.00499;0.00498;0.50;77329;385;77136;3432506;44.39
1945;25;0.00468;0.00467;0.50;76943;359;76764;3355369;43.61
1945;26;0.00469;0.00468;0.50;76584;359;76405;3278606;42.81
1945;27;0.00465;0.00464;0.50;76226;354;76049;3202201;42.01
1945;28;0.00486;0.00485;0.50;75872;368;75688;3126152;41.20
1945;29;0.00451;0.00450;0.50;75504;340;75334;3050464;40.40
1945;30;0.00490;0.00488;0.50;75164;367;74980;2975130;39.58
1945;31;0.00412;0.00411;0.50;74797;307;74643;2900150;38.77
1945;32;0.00545;0.00544;0.50;74490;405;74287;2825507;37.93
1945;33;0.00504;0.00503;0.50;74085;373;73898;2751220;37.14
1945;34;0.00550;0.00549;0.50;73712;405;73510;2677321;36.32
1945;35;0.00543;0.00541;0.50;73308;397;73109;2603811;35.52
1945;36;0.00577;0.00575;0.50;72911;419;72701;2530702;34.71
1945;37;0.00586;0.00584;0.50;72492;423;72280;2458001;33.91
1945;38;0.00623;0.00621;0.50;72068;447;71845;2385721;33.10
1945;39;0.00614;0.00612;0.50;71621;439;71402;2313876;32.31
1945;40;0.00730;0.00728;0.50;71183;518;70924;2242474;31.50
1945;41;0.00568;0.00567;0.50;70665;400;70465;2171551;30.73
1945;42;0.00775;0.00772;0.50;70264;542;69993;2101086;29.90
1945;43;0.00651;0.00649;0.50;69722;452;69496;2031093;29.13
1945;44;0.00713;0.00710;0.50;69270;492;69024;1961597;28.32
1945;45;0.00851;0.00847;0.50;68778;583;68486;1892573;27.52
1945;46;0.00828;0.00824;0.50;68195;562;67914;1824087;26.75
1945;47;0.00826;0.00823;0.50;67633;556;67354;1756173;25.97
1945;48;0.00984;0.00979;0.50;67076;657;66748;1688819;25.18
1945;49;0.00979;0.00974;0.50;66419;647;66096;1622071;24.42
1945;50;0.01119;0.01113;0.50;65772;732;65406;1555975;23.66
1945;51;0.00902;0.00898;0.50;65040;584;64748;1490569;22.92
1945;52;0.01218;0.01211;0.50;64456;781;64066;1425821;22.12
1945;53;0.01221;0.01213;0.50;63676;772;63290;1361755;21.39
1945;54;0.01165;0.01158;0.50;62903;729;62539;1298465;20.64
1945;55;0.01497;0.01486;0.50;62175;924;61713;1235926;19.88
1945;56;0.01585;0.01573;0.50;61251;963;60769;1174213;19.17
1945;57;0.01424;0.01414;0.50;60287;852;59861;1113444;18.47
1945;58;0.01729;0.01715;0.50;59435;1019;58925;1053583;17.73
1945;59;0.01566;0.01554;0.50;58416;908;57962;994658;17.03
1945;60;0.02252;0.02227;0.50;57508;1281;56868;936696;16.29
1945;61;0.01667;0.01653;0.50;56227;930;55762;879828;15.65
1945;62;0.02243;0.02218;0.50;55298;1226;54684;824066;14.90
1945;63;0.02849;0.02809;0.50;54071;1519;53312;769381;14.23
1945;64;0.02400;0.02372;0.50;52552;1246;51929;716070;13.63
1945;65;0.03057;0.03011;0.50;51306;1545;50534;664140;12.94
1945;66;0.03817;0.03746;0.50;49761;1864;48829;613607;12.33
1945;67;0.03611;0.03547;0.50;47897;1699;47048;564778;11.79
1945;68;0.04204;0.04117;0.50;46198;1902;45247;517730;11.21
1945;69;0.03307;0.03253;0.50;44296;1441;43576;472483;10.67
1945;70;0.05362;0.05222;0.50;42855;2238;41736;428907;10.01
1945;71;0.04145;0.04061;0.50;40617;1649;39793;387170;9.53
1945;72;0.06083;0.05903;0.50;38968;2300;37818;347378;8.91
1945;73;0.06551;0.06343;0.50;36668;2326;35505;309560;8.44
1945;74;0.06099;0.05919;0.50;34342;2033;33326;274055;7.98
1945;75;0.08578;0.08225;0.50;32309;2657;30981;240729;7.45
1945;76;0.09938;0.09467;0.50;29652;2807;28248;209749;7.07
1945;77;0.10330;0.09822;0.50;26845;2637;25526;181500;6.76
1945;78;0.13008;0.12214;0.50;24208;2957;22730;155974;6.44
1945;79;0.08792;0.08422;0.50;21251;1790;20356;133244;6.27
1945;80;0.15440;0.14333;0.50;19462;2789;18067;112888;5.80
1945;81;0.10254;0.09754;0.50;16672;1626;15859;94821;5.69
1945;82;0.13991;0.13076;0.50;15046;1967;14062;78962;5.25
1945;83;0.14132;0.13199;0.50;13078;1726;12215;64900;4.96
1945;84;0.15818;0.14658;0.50;11352;1664;10520;52685;4.64
1945;85;0.20658;0.18724;0.50;9688;1814;8781;42164;4.35
1945;86;0.18304;0.16769;0.50;7874;1320;7214;33383;4.24
1945;87;0.20414;0.18523;0.50;6554;1214;5947;26169;3.99
1945;88;0.24440;0.21779;0.50;5340;1163;4758;20222;3.79
1945;89;0.18728;0.17124;0.50;4177;715;3819;15464;3.70
1945;90;0.32772;0.28158;0.50;3462;975;2974;11645;3.36
1945;91;0.24882;0.22129;0.50;2487;550;2212;8671;3.49
1945;92;0.26268;0.23218;0.50;1937;450;1712;6459;3.34
1945;93;0.27695;0.24327;0.50;1487;362;1306;4747;3.19
1945;94;0.29163;0.25452;0.50;1125;286;982;3441;3.06
1945;95;0.30668;0.26591;0.50;839;223;727;2459;2.93
1945;96;0.32210;0.27742;0.50;616;171;530;1732;2.81
1945;97;0.33785;0.28903;0.50;445;129;381;1202;2.70
1945;98;0.35391;0.30070;0.50;316;95;269;821;2.59
1945;99;0.37025;0.31241;0.50;221;69;187;552;2.50
1945;100;0.38684;0.32415;0.50;152;49;127;365;2.40
1945;101;0.40366;0.33587;0.50;103;35;86;238;2.31
1945;102;0.42067;0.34756;0.50;68;24;56;152;2.23
1945;103;0.43784;0.35920;0.50;45;16;37;96;2.16
1945;104;0.45513;0.37076;0.50;29;11;23;59;2.08
1945;105;0.47251;0.38221;0.50;18;7;15;36;2.02
1945;106;0.48995;0.39354;0.50;11;4;9;22;1.96
1945;107;0.50741;0.40473;0.50;7;3;5;13;1.90
1945;108;0.52485;0.41575;0.50;4;2;3;7;1.85
1945;109;0.54223;0.42658;0.50;2;1;2;4;1.81
1945;110+;0.55953;100.000;1.79;1;1;2;2;1.79
1946;0;0.12615;0.11599;0.31;100000;11599;91949;5375367;53.75
1946;1;0.04107;0.04025;0.50;88401;3558;86622;5283418;59.77
1946;2;0.01736;0.01721;0.50;84843;1460;84113;5196796;61.25
1946;3;0.00788;0.00785;0.50;83383;655;83056;5112683;61.32
1946;4;0.00551;0.00550;0.50;82729;455;82501;5029627;60.80
1946;5;0.00376;0.00375;0.50;82274;309;82119;4947126;60.13
1946;6;0.00291;0.00291;0.50;81965;238;81846;4865006;59.35
1946;7;0.00257;0.00257;0.50;81726;210;81622;4783161;58.53
1946;8;0.00204;0.00204;0.50;81517;166;81434;4701539;57.68
1946;9;0.00180;0.00180;0.50;81350;146;81277;4620105;56.79
1946;10;0.00160;0.00160;0.50;81204;130;81139;4538828;55.89
1946;11;0.00151;0.00151;0.50;81074;122;81013;4457689;54.98
1946;12;0.00157;0.00157;0.50;80952;127;80889;4376676;54.06
1946;13;0.00159;0.00159;0.50;80826;129;80761;4295787;53.15
1946;14;0.00216;0.00216;0.50;80697;174;80610;4215026;52.23
1946;15;0.00233;0.00233;0.50;80523;188;80429;4134416;51.34
1946;16;0.00252;0.00252;0.50;80335;203;80234;4053987;50.46
1946;17;0.00309;0.00309;0.50;80133;248;80009;3973753;49.59
1946;18;0.00354;0.00353;0.50;79885;282;79744;3893744;48.74
1946;19;0.00389;0.00388;0.50;79603;309;79448;3814001;47.91
1946;20;0.00434;0.00433;0.50;79294;343;79122;3734552;47.10
1946;21;0.00448;0.00447;0.50;78950;353;78774;3655430;46.30
1946;22;0.00456;0.00455;0.50;78597;357;78419;3576657;45.51
1946;23;0.00474;0.00472;0.50;78240;370;78055;3498238;44.71
1946;24;0.00485;0.00484;0.50;77870;377;77682;3420183;43.92
1946;25;0.00495;0.00494;0.50;77494;383;77302;3342501;43.13
1946;26;0.00487;0.00486;0.50;77111;375;76924;3265199;42.34
1946;27;0.00472;0.00471;0.50;76737;361;76556;3188275;41.55
1946;28;0.00465;0.00464;0.50;76375;354;76198;3111719;40.74
1946;29;0.00435;0.00434;0.50;76021;330;75856;3035521;39.93
1946;30;0.00506;0.00505;0.50;75691;382;75500;2959665;39.10
1946;31;0.00432;0.00431;0.50;75309;324;75147;2884165;38.30
1946;32;0.00479;0.00478;0.50;74985;359;74806;2809018;37.46
1946;33;0.00519;0.00518;0.50;74626;387;74433;2734212;36.64
1946;34;0.00491;0.00490;0.50;74240;364;74058;2659779;35.83
1946;35;0.00537;0.00535;0.50;73876;395;73678;2585721;35.00
1946;36;0.00588;0.00587;0.50;73481;431;73265;2512043;34.19
1946;37;0.00578;0.00576;0.50;73050;421;72839;2438778;33.39
1946;38;0.00681;0.00678;0.50;72629;493;72382;2365939;32.58
1946;39;0.00548;0.00547;0.50;72136;394;71939;2293556;31.79
1946;40;0.00666;0.00664;0.50;71742;476;71503;2221618;30.97
1946;41;0.00551;0.00550;0.50;71265;392;71069;2150114;30.17
1946;42;0.00764;0.00761;0.50;70873;540;70604;2079045;29.33
1946;43;0.00681;0.00679;0.50;70334;478;70095;2008441;28.56
1946;44;0.00716;0.00714;0.50;69856;499;69607;1938347;27.75
1946;45;0.00811;0.00808;0.50;69357;560;69077;1868740;26.94
1946;46;0.00806;0.00803;0.50;68797;552;68521;1799663;26.16
1946;47;0.00828;0.00825;0.50;68244;563;67963;1731142;25.37
1946;48;0.01023;0.01018;0.50;67682;689;67337;1663179;24.57
1946;49;0.00948;0.00944;0.50;66993;632;66677;1595842;23.82
1946;50;0.01134;0.01128;0.50;66361;748;65987;1529165;23.04
1946;51;0.00874;0.00870;0.50;65612;571;65327;1463178;22.30
1946;52;0.01190;0.01183;0.50;65041;769;64657;1397851;21.49
1946;53;0.01217;0.01209;0.50;64272;777;63883;1333195;20.74
1946;54;0.01334;0.01326;0.50;63495;842;63074;1269311;19.99
1946;55;0.01356;0.01347;0.50;62653;844;62231;1206238;19.25
1946;56;0.01492;0.01481;0.50;61809;916;61351;1144007;18.51
1946;57;0.01632;0.01619;0.50;60893;986;60400;1082656;17.78
1946;58;0.01768;0.01753;0.50;59907;1050;59382;1022255;17.06
1946;59;0.01657;0.01643;0.50;58857;967;58374;962873;16.36
1946;60;0.02485;0.02455;0.50;57890;1421;57180;904499;15.62
1946;61;0.01605;0.01592;0.50;56469;899;56020;847320;15.00
1946;62;0.02399;0.02370;0.50;55570;1317;54912;791300;14.24
1946;63;0.02595;0.02561;0.50;54253;1390;53558;736388;13.57
1946;64;0.03082;0.03035;0.50;52864;1605;52061;682830;12.92
1946;65;0.03269;0.03216;0.50;51259;1649;50435;630768;12.31
1946;66;0.03468;0.03409;0.50;49610;1691;48765;580334;11.70
1946;67;0.04215;0.04128;0.50;47919;1978;46930;531569;11.09
1946;68;0.04794;0.04682;0.50;45941;2151;44866;484638;10.55
1946;69;0.04105;0.04023;0.50;43790;1762;42910;439772;10.04
1946;70;0.06548;0.06341;0.50;42029;2665;40696;396863;9.44
1946;71;0.04196;0.04110;0.50;39364;1618;38555;356167;9.05
1946;72;0.06750;0.06530;0.50;37746;2465;36514;317612;8.41
1946;73;0.06292;0.06100;0.50;35281;2152;34205;281098;7.97
1946;74;0.07692;0.07407;0.50;33129;2454;31902;246892;7.45
1946;75;0.08833;0.08459;0.50;30675;2595;29378;214990;7.01
1946;76;0.08726;0.08361;0.50;28080;2348;26907;185612;6.61
1946;77;0.12275;0.11565;0.50;25733;2976;24245;158706;6.17
1946;78;0.14250;0.13303;0.50;22757;3027;21243;134461;5.91
1946;79;0.11269;0.10668;0.50;19730;2105;18677;113218;5.74
1946;80;0.17039;0.15701;0.50;17625;2767;16241;94541;5.36
1946;81;0.10562;0.10032;0.50;14858;1491;14112;78299;5.27
1946;82;0.15575;0.14450;0.50;13367;1932;12401;64187;4.80
1946;83;0.15694;0.14552;0.50;11435;1664;10603;51786;4.53
1946;84;0.18377;0.16831;0.50;9771;1645;8949;41183;4.21
1946;85;0.23198;0.20787;0.50;8127;1689;7282;32234;3.97
1946;86;0.20953;0.18966;0.50;6437;1221;5827;24951;3.88
1946;87;0.21573;0.19472;0.50;5217;1016;4709;19124;3.67
1946;88;0.26689;0.23547;0.50;4201;989;3706;14416;3.43
1946;89;0.20240;0.18380;0.50;3212;590;2916;10710;3.33
1946;90;0.38537;0.32311;0.50;2621;847;2198;7793;2.97
1946;91;0.27880;0.24469;0.50;1774;434;1557;5595;3.15
1946;92;0.29458;0.25676;0.50;1340;344;1168;4038;3.01
1946;93;0.31080;0.26900;0.50;996;268;862;2870;2.88
1946;94;0.32744;0.28138;0.50;728;205;626;2008;2.76
1946;95;0.34447;0.29386;0.50;523;154;446;1382;2.64
1946;96;0.36186;0.30642;0.50;369;113;313;936;2.53
1946;97;0.37957;0.31902;0.50;256;82;215;623;2.43
1946;98;0.39756;0.33163;0.50;175;58;146;407;2.33
1946;99;0.41579;0.34423;0.50;117;40;97;262;2.25
1946;100;0.43423;0.35677;0.50;76;27;63;165;2.16
1946;101;0.45282;0.36923;0.50;49;18;40;102;2.08
1946;102;0.47154;0.38158;0.50;31;12;25;62;2.01
1946;103;0.49032;0.39378;0.50;19;8;15;37;1.94
1946;104;0.50913;0.40582;0.50;12;5;9;22;1.88
1946;105;0.52792;0.41767;0.50;7;3;5;13;1.82
1946;106;0.54664;0.42930;0.50;4;2;3;7;1.76
1946;107;0.56524;0.44069;0.50;2;1;2;4;1.71
1946;108;0.58368;0.45182;0.50;1;1;1;2;1.67
1946;109;0.60191;0.46267;0.50;1;0;1;1;1.64
1946;110+;0.61989;100.000;1.61;0;0;1;1;1.61
1947;0;0.11542;0.10686;0.31;100000;10686;92582;5593180;55.93
1947;1;0.03406;0.03349;0.50;89314;2991;87819;5500597;61.59
1947;2;0.01461;0.01450;0.50;86323;1252;85697;5412779;62.70
1947;3;0.00684;0.00682;0.50;85071;580;84781;5327082;62.62
1947;4;0.00444;0.00443;0.50;84491;374;84304;5242300;62.05
1947;5;0.00304;0.00304;0.50;84117;255;83989;5157996;61.32
